"customer_id","recency","frequency","monetary","r_score","f_score","m_score","total_score","costumer_segment"
"13931","95","2","1237.53",2,3,3,8,"At risk"
"16551","95","3","922.12",2,3,3,8,"At risk"
"13748","95","5","948.25",2,4,3,9,"At risk"
"16820","95","1","497.61",2,1,2,5,"At risk"
"12502","95","5","3723.87",2,4,4,10,"At risk"
"13851","95","3","2651.46",2,3,4,9,"At risk"
"17722","95","4","2424.04",2,3,4,9,"At risk"
"16172","95","5","1140.21",2,4,3,9,"At risk"
"12816","95","2","572.20",2,2,2,6,"At risk"
"17229","95","2","318.76",2,2,2,6,"At risk"
"12422","95","3","803.56",2,3,3,8,"At risk"
"13548","95","2","682.41",2,2,3,7,"At risk"
"15364","95","2","913.19",2,2,3,7,"At risk"
"13744","94","2","1156.36",2,3,3,8,"At risk"
"13192","94","2","911.94",2,2,3,7,"At risk"
"15462","94","3","234.60",2,3,1,6,"At risk"
"13158","94","4","1201.06",2,3,3,8,"At risk"
"12616","94","2","713.30",2,2,3,7,"At risk"
"15491","94","6","3100.09",2,4,4,10,"At risk"
"17309","94","1","82.75",2,1,1,4,"At risk"
"18196","94","2","689.13",2,2,3,7,"At risk"
"14208","94","1","151.74",2,1,1,4,"At risk"
"16400","94","1","303.93",2,1,1,4,"At risk"
"17339","94","2","243.36",2,2,1,5,"At risk"
"17560","94","4","854.95",2,3,3,8,"At risk"
"13210","93","1","353.48",2,2,2,6,"At risk"
"17460","93","6","622.43",2,4,2,8,"At risk"
"13130","93","1","64.00",2,1,1,4,"At risk"
"13122","93","2","922.39",2,2,3,7,"At risk"
"12461","93","2","826.88",2,2,3,7,"At risk"
"15071","93","2","982.07",2,3,3,8,"At risk"
"16175","93","4","1037.59",2,3,3,8,"At risk"
"18093","92","4","2106.52",2,3,4,9,"At risk"
"13848","92","3","1255.00",2,3,3,8,"At risk"
"13244","92","1","121.74",2,2,1,5,"At risk"
"18222","92","1","443.00",2,1,2,5,"At risk"
"16828","92","2","128.50",2,2,1,5,"At risk"
"13330","92","3","1140.93",2,3,3,8,"At risk"
"15885","92","3","379.35",2,3,2,7,"At risk"
"15488","92","1","91.32",2,1,1,4,"At risk"
"15653","92","2","877.44",2,2,3,7,"At risk"
"13889","92","1","416.90",2,1,2,5,"At risk"
"14223","92","3","991.13",2,3,3,8,"At risk"
"13249","92","3","711.41",2,3,3,8,"At risk"
"13814","92","2","1579.12",2,3,3,8,"At risk"
"13925","92","4","678.25",2,3,3,8,"At risk"
"16031","92","2","548.94",2,2,2,6,"At risk"
"15198","91","2","193.64",2,2,1,5,"At risk"
"16723","91","2","589.15",2,2,2,6,"At risk"
"13441","91","1","296.64",2,1,1,4,"At risk"
"16027","91","6","934.62",2,4,3,9,"At risk"
"14915","91","2","307.48",2,2,2,6,"At risk"
"12535","91","2","716.35",2,2,3,7,"At risk"
"12592","91","2","437.60",2,2,2,6,"At risk"
"14410","91","9","1105.07",2,4,3,9,"At risk"
"15400","91","5","716.20",2,4,3,9,"At risk"
"14414","91","7","1496.98",2,4,3,9,"At risk"
"14628","90","2","671.96",2,2,2,6,"At risk"
"15652","90","1","337.74",2,2,2,6,"At risk"
"18255","89","1","103.30",2,1,1,4,"At risk"
"14837","89","4","1649.50",2,3,3,8,"At risk"
"16384","89","2","584.50",2,2,2,6,"At risk"
"14212","89","1","1070.48",2,2,3,7,"At risk"
"13124","89","3","3866.33",2,3,4,9,"At risk"
"12635","89","2","1689.18",2,3,4,9,"At risk"
"15636","89","2","724.76",2,2,3,7,"At risk"
"15939","89","15","6115.01",2,4,4,10,"At risk"
"15035","89","1","252.73",2,1,1,4,"At risk"
"13372","89","1","378.64",2,2,2,6,"At risk"
"14307","88","6","2995.72",2,4,4,10,"At risk"
"16209","88","5","2262.62",2,3,4,9,"At risk"
"17919","88","1","1304.04",2,2,3,7,"At risk"
"16211","88","1","547.02",2,1,2,5,"At risk"
"16984","88","2","4481.35",2,3,4,9,"At risk"
"13375","88","1","778.65",2,1,3,6,"At risk"
"12965","88","1","771.91",2,1,3,6,"At risk"
"13611","88","3","1171.80",2,3,3,8,"At risk"
"16796","88","1","305.62",2,1,1,4,"At risk"
"12884","88","1","309.05",2,2,2,6,"At risk"
"18215","88","1","299.34",2,1,1,4,"At risk"
"15980","88","3","2398.86",2,3,4,9,"At risk"
"16141","88","1","620.40",2,1,2,5,"At risk"
"12924","87","4","933.70",2,3,3,8,"At risk"
"15673","87","4","2881.02",2,3,4,9,"At risk"
"15764","87","6","3279.97",2,4,4,10,"At risk"
"15216","87","1","96.60",2,1,1,4,"At risk"
"17433","87","1","303.16",2,1,1,4,"At risk"
"16451","87","1","266.97",2,1,1,4,"At risk"
"15996","87","6","1060.68",2,4,3,9,"At risk"
"17037","87","1","1267.32",2,2,3,7,"At risk"
"16475","87","4","544.30",2,3,2,7,"At risk"
"14500","87","3","356.85",2,3,2,7,"At risk"
"16098","87","7","2005.63",2,4,4,10,"At risk"
"17640","86","1","621.66",2,1,2,5,"At risk"
"14753","86","1","563.15",2,1,2,5,"At risk"
"17347","86","1","228.96",2,1,1,4,"At risk"
"16745","86","17","7194.30",2,4,4,10,"At risk"
"14163","86","4","2445.91",2,3,4,9,"At risk"
"18173","86","4","2106.84",2,3,4,9,"At risk"
"15201","86","5","1236.54",2,4,3,9,"At risk"
"16036","86","2","758.92",2,2,3,7,"At risk"
"16959","86","1","117.35",2,2,1,5,"At risk"
"14660","86","2","285.74",2,2,1,5,"At risk"
"15343","86","1","364.50",2,2,2,6,"At risk"
"12756","86","1","112.08",2,2,1,5,"At risk"
"18251","86","1","4314.72",2,1,4,7,"At risk"
"16229","86","2","1010.60",2,3,3,8,"At risk"
"17786","85","2","278.74",2,2,1,5,"At risk"
"17047","85","3","1100.90",2,3,3,8,"At risk"
"15322","85","1","679.68",2,1,3,6,"At risk"
"17033","85","3","1030.14",2,3,3,8,"At risk"
"13877","85","1","117.24",2,2,1,5,"At risk"
"17002","85","3","1493.73",2,3,3,8,"At risk"
"14177","85","4","559.41",2,3,2,7,"At risk"
"13539","85","3","631.34",2,3,2,7,"At risk"
"12566","85","1","351.65",2,2,2,6,"At risk"
"17333","85","1","494.25",2,1,2,5,"At risk"
"13134","85","4","1793.58",2,3,4,9,"At risk"
"13518","85","1","659.44",2,1,2,5,"At risk"
"13662","85","3","897.76",2,3,3,8,"At risk"
"12995","84","1","211.32",2,1,1,4,"At risk"
"15205","84","2","653.24",2,2,2,6,"At risk"
"12434","84","2","806.14",2,2,3,7,"At risk"
"12722","84","4","997.63",2,3,3,8,"At risk"
"14557","84","1","788.38",2,1,3,6,"At risk"
"17846","84","1","2033.1",2,1,4,7,"At risk"
"14894","84","1","655.75",2,1,2,5,"At risk"
"16573","84","2","663.61",2,2,2,6,"At risk"
"14124","84","1","419.58",2,1,2,5,"At risk"
"16709","84","5","3029.87",2,4,4,10,"At risk"
"17594","84","2","993.18",2,3,3,8,"At risk"
"15975","84","1","371.01",2,2,2,6,"At risk"
"15099","84","1","410.48",2,1,2,5,"At risk"
"15417","84","1","508.80",2,1,2,5,"At risk"
"16108","84","1","842.50",2,1,3,6,"At risk"
"13141","84","5","2388.75",2,4,4,10,"At risk"
"17898","84","2","152.06",2,2,1,5,"At risk"
"15466","84","1","334.53",2,2,2,6,"At risk"
"15410","83","8","3450.84",2,4,4,10,"At risk"
"12871","83","2","380.64",2,2,2,6,"At risk"
"15523","83","1","412.01",2,1,2,5,"At risk"
"16878","83","1","13.30",2,1,1,4,"At risk"
"13563","83","2","777.53",2,2,3,7,"At risk"
"18194","82","1","973.84",2,2,3,7,"At risk"
"13067","82","1","115.46",2,2,1,5,"At risk"
"15947","82","1","1708.24",2,1,4,7,"At risk"
"16370","81","4","1320.56",2,3,3,8,"At risk"
"14934","81","2","1890.94",2,3,4,9,"At risk"
"12752","81","1","4366.78",2,1,4,7,"At risk"
"17802","81","3","1285.04",2,3,3,8,"At risk"
"13562","81","3","1799.33",2,3,4,9,"At risk"
"15504","81","1","52.83",2,1,1,4,"At risk"
"12527","81","3","348.71",2,3,2,7,"At risk"
"18094","81","7","3017.30",2,4,4,10,"At risk"
"13774","81","1","345.00",2,2,2,6,"At risk"
"12497","81","1","1043.10",2,2,3,7,"At risk"
"15675","81","3","323.69",2,3,2,7,"At risk"
"18232","81","4","592.97",2,3,2,7,"At risk"
"13325","81","1","675.30",2,1,3,6,"At risk"
"16906","81","4","579.77",2,3,2,7,"At risk"
"12379","81","2","852.24",2,2,3,7,"At risk"
"13334","81","3","3536.82",2,3,4,9,"At risk"
"16080","81","2","217.16",2,2,1,5,"At risk"
"17058","81","3","1179.89",2,3,3,8,"At risk"
"16527","80","1","228.06",2,1,1,4,"At risk"
"16777","80","2","226.35",2,2,1,5,"At risk"
"18017","80","3","523.00",2,3,2,7,"At risk"
"17848","80","9","901.20",2,4,3,9,"At risk"
"16624","80","2","810.57",2,2,3,7,"At risk"
"16215","80","1","242.35",2,1,1,4,"At risk"
"17628","80","1","75.75",2,1,1,4,"At risk"
"14236","80","2","490.86",2,2,2,6,"At risk"
"16584","80","2","936.08",2,3,3,8,"At risk"
"15341","80","1","2020.52",2,1,4,7,"At risk"
"13228","80","1","358.00",2,2,2,6,"At risk"
"15888","80","1","168.31",2,1,1,4,"At risk"
"12390","79","1","549.84",2,1,2,5,"At risk"
"14356","79","2","701.23",2,2,3,7,"At risk"
"13038","79","3","908.46",2,3,3,8,"At risk"
"17873","79","5","1859.16",2,4,4,10,"At risk"
"13356","79","1","768.24",2,1,3,6,"At risk"
"13908","79","4","2369.55",2,3,4,9,"At risk"
"16928","79","17","2847.60",2,4,4,10,"At risk"
"12435","79","2","7829.89",2,3,4,9,"At risk"
"16493","79","4","1351.63",2,3,3,8,"At risk"
"12701","79","2","797.71",2,2,3,7,"At risk"
"13946","79","3","561.57",2,3,2,7,"At risk"
"17415","79","1","507.84",2,1,2,5,"At risk"
"15026","79","3","469.00",2,3,2,7,"At risk"
"17731","78","4","1240.11",2,3,3,8,"At risk"
"12739","78","2","1013.04",2,3,3,8,"At risk"
"14951","78","1","311.69",2,2,2,6,"At risk"
"15603","78","1","48.48",2,1,1,4,"At risk"
"13486","78","3","1122.41",2,3,3,8,"At risk"
"12550","78","1","964.83",2,2,3,7,"At risk"
"13529","78","2","307.76",2,2,2,6,"At risk"
"12520","78","5","2634.26",2,4,4,10,"At risk"
"12409","78","3","11072.67",2,3,4,9,"At risk"
"14887","78","1","1862.00",2,1,4,7,"At risk"
"12604","78","2","254.18",2,2,1,5,"At risk"
"12854","78","3","1324.50",2,3,3,8,"At risk"
"15067","78","3","1744.76",2,3,4,9,"At risk"
"17475","78","1","194.37",2,1,1,4,"At risk"
"13959","78","3","598.20",2,3,2,7,"At risk"
"13220","78","4","819.29",2,3,3,8,"At risk"
"16627","78","1","322.80",2,2,2,6,"At risk"
"16213","78","1","159.00",2,1,1,4,"At risk"
"17027","78","6","890.29",2,4,3,9,"At risk"
"14038","78","3","1560.38",2,3,3,8,"At risk"
"15810","78","4","1391.98",2,3,3,8,"At risk"
"16735","78","5","2300.56",2,3,4,9,"At risk"
"17172","78","1","317.76",2,2,2,6,"At risk"
"17603","77","1","394.72",2,2,2,6,"At risk"
"13279","77","1","137.75",2,1,1,4,"At risk"
"15744","77","1","34.80",2,2,1,5,"At risk"
"13519","77","1","122.75",2,2,1,5,"At risk"
"12425","77","1","777.20",2,1,3,6,"At risk"
"16715","77","1","301.72",2,1,1,4,"At risk"
"12579","77","1","440.42",2,1,2,5,"At risk"
"17079","77","1","118.80",2,2,1,5,"At risk"
"16236","77","1","432.20",2,1,2,5,"At risk"
"14880","77","3","706.19",2,3,3,8,"At risk"
"12516","77","2","1312.06",2,3,3,8,"At risk"
"13320","77","4","1548.70",2,3,3,8,"At risk"
"14147","77","2","483.40",2,2,2,6,"At risk"
"18189","77","2","1090.24",2,3,3,8,"At risk"
"12930","77","2","415.80",2,2,2,6,"At risk"
"17311","77","2","1384.85",2,3,3,8,"At risk"
"13055","77","3","1214.41",2,3,3,8,"At risk"
"14854","77","7","2759.83",2,4,4,10,"At risk"
"13127","77","1","259.17",2,1,1,4,"At risk"
"12609","77","3","1126.85",2,3,3,8,"At risk"
"17480","77","1","511.82",2,1,2,5,"At risk"
"16978","77","1","344.33",2,2,2,6,"At risk"
"14014","77","1","505.18",2,1,2,5,"At risk"
"17388","77","4","1259.56",2,3,3,8,"At risk"
"15075","77","1","773.03",2,1,3,6,"At risk"
"15978","76","1","1098.78",2,2,3,7,"At risk"
"16485","76","1","363.65",2,2,2,6,"At risk"
"15475","76","1","454.11",2,1,2,5,"At risk"
"13336","76","1","795.12",2,1,3,6,"At risk"
"16872","76","3","680.02",2,3,3,8,"At risk"
"15549","76","3","1693.26",2,3,4,9,"At risk"
"14652","76","1","114.18",2,2,1,5,"At risk"
"13787","75","2","309.04",2,2,2,6,"At risk"
"14152","75","2","621.29",2,2,2,6,"At risk"
"14561","75","3","1080.76",2,3,3,8,"At risk"
"15799","75","3","884.14",2,3,3,8,"At risk"
"17506","75","1","302.20",2,1,1,4,"At risk"
"17154","75","1","329.34",2,2,2,6,"At risk"
"12348","75","4","1797.24",2,3,4,9,"At risk"
"16480","75","1","769.29",2,1,3,6,"At risk"
"17498","75","1","272.22",2,1,1,4,"At risk"
"18155","75","3","371.62",2,3,2,7,"At risk"
"16689","75","2","422.60",2,2,2,6,"At risk"
"15312","75","4","924.85",2,3,3,8,"At risk"
"12545","75","2","1000.39",2,3,3,8,"At risk"
"13927","74","1","348.99",2,2,2,6,"At risk"
"13670","74","1","349.70",2,2,2,6,"At risk"
"15626","74","2","675.80",2,2,3,7,"At risk"
"16778","74","2","245.94",2,2,1,5,"At risk"
"14806","74","1","193.39",2,1,1,4,"At risk"
"16383","74","2","668.36",2,2,2,6,"At risk"
"14757","74","1","420.50",2,1,2,5,"At risk"
"15366","74","2","602.51",2,2,2,6,"At risk"
"12823","74","5","1759.50",2,4,4,10,"At risk"
"13233","74","2","605.12",2,2,2,6,"At risk"
"16594","74","1","181.09",2,1,1,4,"At risk"
"14908","74","1","277.80",2,1,1,4,"At risk"
"18066","74","1","318.00",2,2,2,6,"At risk"
"12412","74","3","1226.88",2,3,3,8,"At risk"
"17674","74","2","551.04",2,2,2,6,"At risk"
"15958","74","1","104.35",2,1,1,4,"At risk"
"13390","74","1","544.08",2,1,2,5,"At risk"
"16603","74","2","482.47",2,2,2,6,"At risk"
"13639","74","1","1033.34",2,2,3,7,"At risk"
"15154","74","1","296.42",2,1,1,4,"At risk"
"16198","74","1","400.681",2,2,2,6,"At risk"
"16342","74","4","322.41",2,3,2,7,"At risk"
"14235","74","5","3144.86",2,4,4,10,"At risk"
"14473","73","2","234.34",2,2,1,5,"At risk"
"17061","73","11","5232.23",2,4,4,10,"At risk"
"13979","73","1","869.87",2,1,3,6,"At risk"
"17997","73","8","1970.67",2,4,4,10,"At risk"
"16266","73","7","861.89",2,4,3,9,"At risk"
"13866","73","1","145.67",2,1,1,4,"At risk"
"17591","73","7","2225.97",2,4,4,10,"At risk"
"12612","73","1","704.04",2,1,3,6,"At risk"
"17805","73","1","512.31",2,1,2,5,"At risk"
"14101","73","6","5976.79",2,4,4,10,"At risk"
"13514","73","1","152.20",2,1,1,4,"At risk"
"17656","73","5","1674.69",2,4,4,10,"At risk"
"18278","73","1","173.90",2,1,1,4,"At risk"
"16468","73","1","74.90",2,1,1,4,"At risk"
"13555","73","4","4149.28",2,3,4,9,"At risk"
"16181","73","1","305.54",2,1,1,4,"At risk"
"15243","73","1","316.68",2,2,2,6,"At risk"
"16462","73","3","136.0",2,3,1,6,"At risk"
"13405","73","3","572.451",2,3,2,7,"At risk"
"14818","73","3","657.80",2,3,2,7,"At risk"
"16629","73","2","417.73",2,2,2,6,"At risk"
"14272","73","2","437.96",2,2,2,6,"At risk"
"13434","73","2","534.24",2,2,2,6,"At risk"
"12987","73","2","558.70",2,2,2,6,"At risk"
"17788","73","2","1117.90",2,3,3,8,"At risk"
"13035","73","2","921.88",2,2,3,7,"At risk"
"17370","72","4","446.18",2,3,2,7,"At risk"
"14109","72","1","144.20",2,1,1,4,"At risk"
"13016","72","3","789.89",2,3,3,8,"At risk"
"13397","72","5","1544.13",2,4,3,9,"At risk"
"18242","72","4","2232.49",2,3,4,9,"At risk"
"13505","72","4","4393.63",2,3,4,9,"At risk"
"16122","72","4","684.42",2,3,3,8,"At risk"
"15827","72","14","1836.09",2,4,4,10,"At risk"
"14978","72","5","1931.42",2,4,4,10,"At risk"
"15348","72","1","158.04",2,1,1,4,"At risk"
"15674","72","5","2446.60",2,4,4,10,"At risk"
"16681","72","6","1770.34",2,4,4,10,"At risk"
"15841","72","4","1224.06",2,3,3,8,"At risk"
"12455","72","6","2466.86",2,4,4,10,"At risk"
"13515","72","4","891.12",2,3,3,8,"At risk"
"16182","72","4","6617.65",2,3,4,9,"At risk"
"14609","72","4","601.56",2,3,2,7,"At risk"
"13503","71","1","216.85",2,1,1,4,"At risk"
"13321","71","2","567.36",2,2,2,6,"At risk"
"16690","71","2","225.58",2,2,1,5,"At risk"
"14475","71","3","925.85",2,3,3,8,"At risk"
"17950","71","3","482.20",2,3,2,7,"At risk"
"14947","71","2","290.82",2,2,1,5,"At risk"
"13741","71","3","668.43",2,3,2,7,"At risk"
"16574","71","1","451.44",2,1,2,5,"At risk"
"17894","71","8","1119.81",2,4,3,9,"At risk"
"18192","71","1","957.97",2,2,3,7,"At risk"
"12372","71","3","1298.04",2,3,3,8,"At risk"
"15036","71","3","465.55",2,3,2,7,"At risk"
"16909","71","1","379.14",2,2,2,6,"At risk"
"18235","71","3","1796.48",2,3,4,9,"At risk"
"17783","71","2","283.47",2,2,1,5,"At risk"
"13354","71","1","743.53",2,1,3,6,"At risk"
"17819","71","7","3704.87",2,4,4,10,"At risk"
"18265","71","2","801.51",2,2,3,7,"At risk"
"17513","71","1","513.20",2,1,2,5,"At risk"
"16650","71","1","518.42",2,1,2,5,"At risk"
"17427","71","1","100.80",2,1,1,4,"At risk"
"16321","71","5","373.65",2,4,2,8,"At risk"
"12393","71","4","1582.60",2,3,3,8,"At risk"
"13901","71","5","2867.20",2,4,4,10,"At risk"
"13061","71","1","248.61",2,1,1,4,"At risk"
"15030","71","2","518.28",2,2,2,6,"At risk"
"13886","71","1","243.56",2,1,1,4,"At risk"
"15175","71","1","224.14",2,1,1,4,"At risk"
"16281","71","1","2062.06",2,1,4,7,"At risk"
"14409","70","6","2059.45",2,4,4,10,"At risk"
"15062","70","4","987.86",2,3,3,8,"At risk"
"12822","70","2","948.88",2,3,3,8,"At risk"
"14916","70","4","1268.98",2,3,3,8,"At risk"
"16268","70","2","667.65",2,2,2,6,"At risk"
"16101","70","1","1290.70",2,2,3,7,"At risk"
"14164","70","2","1631.77",2,3,3,8,"At risk"
"17724","70","3","1033.00",2,3,3,8,"At risk"
"18204","70","3","1993.70",2,3,4,9,"At risk"
"12458","70","2","947.40",2,3,3,8,"At risk"
"16589","70","3","459.24",2,3,2,7,"At risk"
"12718","70","1","238.25",2,1,1,4,"At risk"
"15321","70","3","2748.31",2,3,4,9,"At risk"
"14305","70","3","1858.96",2,3,4,9,"At risk"
"13972","70","2","190.25",2,2,1,5,"At risk"
"14681","70","3","498.95",2,3,2,7,"At risk"
"12694","70","2","869.67",2,2,3,7,"At risk"
"13364","70","1","134.96",2,1,1,4,"At risk"
"17376","70","2","203.20",2,2,1,5,"At risk"
"15593","70","1","199.80",2,1,1,4,"At risk"
"16233","70","3","536.68",2,3,2,7,"At risk"
"13092","70","5","477.83",2,4,2,8,"At risk"
"17572","70","4","226.75",2,3,1,6,"At risk"
"17905","70","4","800.24",2,3,3,8,"At risk"
"13347","70","1","341.36",2,2,2,6,"At risk"
"13095","70","1","74.40",2,1,1,4,"At risk"
"12703","70","1","283.55",2,1,1,4,"At risk"
"12728","70","4","836.33",2,3,3,8,"At risk"
"13764","70","3","1521.76",2,3,3,8,"At risk"
"18053","70","1","300.02",2,1,1,4,"At risk"
"12842","69","2","1118.99",2,3,3,8,"At risk"
"18008","69","9","2116.19",2,4,4,10,"At risk"
"16613","69","1","618.59",2,1,2,5,"At risk"
"15834","69","4","2233.75",2,3,4,9,"At risk"
"15185","69","1","310.62",2,2,2,6,"At risk"
"16404","69","1","443.05",2,1,2,5,"At risk"
"16693","68","2","482.01",2,2,2,6,"At risk"
"15774","68","1","270.80",2,1,1,4,"At risk"
"14970","68","4","1592.06",2,3,3,8,"At risk"
"15164","68","3","843.05",2,3,3,8,"At risk"
"15579","68","2","348.60",2,2,2,6,"At risk"
"16591","68","1","213.50",2,1,1,4,"At risk"
"14488","67","1","1064.28",2,2,3,7,"At risk"
"16875","67","5","2095.53",2,3,4,9,"At risk"
"12637","67","8","6021.90",2,4,4,10,"At risk"
"16774","67","4","661.52",2,3,2,7,"At risk"
"15091","67","1","480.71",2,1,2,5,"At risk"
"14193","67","2","853.39",2,2,3,7,"At risk"
"16667","67","2","570.13",2,2,2,6,"At risk"
"13431","67","2","1269.10",2,3,3,8,"At risk"
"18116","67","8","1418.03",2,4,3,9,"At risk"
"13344","67","3","2543.72",2,3,4,9,"At risk"
"14333","67","1","415.20",2,1,2,5,"At risk"
"12886","67","2","1378.40",2,3,3,8,"At risk"
"13635","67","1","1071.03",2,2,3,7,"At risk"
"14644","67","2","830.76",2,2,3,7,"At risk"
"15299","66","7","4507.01",2,4,4,10,"At risk"
"14184","66","1","452.89",2,1,2,5,"At risk"
"13351","66","1","373.94",2,2,2,6,"At risk"
"16183","66","1","338.71",2,2,2,6,"At risk"
"15739","66","1","449.12",2,1,2,5,"At risk"
"16253","66","2","3683.86",2,3,4,9,"At risk"
"13801","66","1","324.80",2,2,2,6,"At risk"
"14651","66","2","654.60",2,2,2,6,"At risk"
"12413","66","3","758.10",2,3,3,8,"At risk"
"15339","66","2","574.07",2,2,2,6,"At risk"
"13317","66","6","2273.68",2,4,4,10,"At risk"
"15930","66","1","426.63",2,1,2,5,"At risk"
"16441","66","2","381.20",2,2,2,6,"At risk"
"15255","66","1","890.85",2,1,3,6,"At risk"
"16882","66","3","705.12",2,3,3,8,"At risk"
"12457","66","7","2363.23",2,4,4,10,"At risk"
"16881","66","1","432.00",2,1,2,5,"At risk"
"16556","66","7","3313.79",2,4,4,10,"At risk"
"15241","66","8","1756.44",2,4,4,10,"At risk"
"15730","65","3","1120.88",2,3,3,8,"At risk"
"16140","65","2","725.18",2,2,3,7,"At risk"
"15127","65","1","406.53",2,1,2,5,"At risk"
"12843","65","8","1702.26",2,4,4,10,"At risk"
"15757","65","2","714.42",2,2,3,7,"At risk"
"15228","65","4","3386.71",2,3,4,9,"At risk"
"13483","65","1","140.34",2,1,1,4,"At risk"
"17382","65","1","65.4",2,1,1,4,"At risk"
"15181","65","3","689.48",2,3,3,8,"At risk"
"16040","65","3","1313.55",2,3,3,8,"At risk"
"14462","65","11","2004.02",2,4,4,10,"At risk"
"13552","65","12","3740.07",2,4,4,10,"At risk"
"17957","65","1","111.68",2,2,1,5,"At risk"
"16059","65","6","1459.86",2,4,3,9,"At risk"
"16106","65","1","108.38",2,2,1,5,"At risk"
"17483","65","3","414.04",2,3,2,7,"At risk"
"16374","65","2","473.03",2,2,2,6,"At risk"
"17667","65","5","2055.51",2,3,4,9,"At risk"
"15244","65","2","631.57",2,2,2,6,"At risk"
"13989","65","2","1266.08",2,3,3,8,"At risk"
"12789","65","1","91.85",2,1,1,4,"At risk"
"13792","65","2","195.55",2,2,1,5,"At risk"
"15276","65","1","135.31",2,1,1,4,"At risk"
"12512","65","2","138.03",2,2,1,5,"At risk"
"14389","64","2","1043.46",2,3,3,8,"At risk"
"15264","64","1","393.74",2,2,2,6,"At risk"
"13845","64","1","312.98",2,2,2,6,"At risk"
"16160","64","2","1025.44",2,3,3,8,"At risk"
"14054","64","1","92.46",2,1,1,4,"At risk"
"15048","64","4","384.05",2,3,2,7,"At risk"
"15762","64","2","583.75",2,2,2,6,"At risk"
"17647","64","1","133.06",2,1,1,4,"At risk"
"13504","64","1","295.93",2,1,1,4,"At risk"
"18033","64","1","97.97",2,1,1,4,"At risk"
"13177","64","1","282.45",2,1,1,4,"At risk"
"13947","64","1","90.60",2,1,1,4,"At risk"
"16316","64","8","2938.91",2,4,4,10,"At risk"
"15306","64","3","1174.35",2,3,3,8,"At risk"
"15837","64","1","391.98",2,2,2,6,"At risk"
"15315","64","2","570.50",2,2,2,6,"At risk"
"17222","64","1","354.15",2,2,2,6,"At risk"
"13422","64","1","2626.30",2,1,4,7,"At risk"
